,Graph_Name,Best_RQAOA,Approx_Ratio,Gurobi_Energy,Energy_GAP
292,12d_30n_bimodaldist_3107346299936295621seed_10,144.0,0.9473684210526316,152.0,0.0
293,12d_30n_bimodaldist_9213370053079764627seed_11,128.0,0.9411764705882352,136.0,0.0
294,12d_30n_bimodaldist_4462002559900661449seed_12,128.0,0.8888888888888888,144.0,0.0
295,12d_30n_bimodaldist_707932822889534722seed_13,136.0,0.9444444444444444,144.0,0.0
296,12d_30n_bimodaldist_2816488373278830343seed_18,128.0,0.9411764705882352,136.0,0.0
297,12d_30n_bimodaldist_3206080884006010243seed_20,128.0,0.9411764705882352,136.0,0.0
298,12d_30n_bimodaldist_5585212128151332934seed_22,128.0,0.9411764705882352,136.0,0.0
299,13d_16n_bimodaldist_3992956631998464908seed_9,72.0,0.9,80.0,0.0
300,13d_16n_bimodaldist_5714204936135818414seed_10,60.0,0.8333333333333334,72.0,0.0
301,13d_18n_bimodaldist_5818752788239247546seed_4,82.0,0.9111111111111112,90.0,0.0
302,13d_18n_bimodaldist_3685461837745729827seed_13,74.0,0.902439024390244,82.0,0.0
303,13d_20n_bimodaldist_7261369947028960094seed_1,92.0,0.92,100.0,0.0
304,13d_20n_bimodaldist_7277745632035584765seed_9,100.0,0.925925925925926,108.0,0.0
305,13d_20n_bimodaldist_3190089517367209450seed_15,88.0,0.88,100.0,0.0
306,13d_20n_bimodaldist_6774230213858336423seed_23,80.0,0.8333333333333334,96.0,0.0
307,13d_20n_bimodaldist_6414497295264591221seed_24,92.0,0.92,100.0,0.0
308,13d_22n_bimodaldist_4494727163947109931seed_1,94.0,0.9215686274509804,102.0,0.0
309,13d_22n_bimodaldist_1406444184311052038seed_6,122.0,0.9104477611940298,134.0,0.0
310,13d_22n_bimodaldist_3941792581795540676seed_12,98.0,0.8032786885245902,122.0,0.0
311,13d_22n_bimodaldist_2614580996876734984seed_14,98.0,0.9245283018867924,106.0,0.0
312,13d_22n_bimodaldist_4511405266963154471seed_21,90.0,0.9183673469387756,98.0,0.0
313,13d_24n_bimodaldist_2058928804417218544seed_0,100.0,0.8928571428571429,112.0,0.0
314,13d_24n_bimodaldist_4118029201921808048seed_2,116.0,0.90625,128.0,0.0
315,13d_24n_bimodaldist_6593027639736007430seed_3,112.0,0.9333333333333332,120.0,0.0
316,13d_24n_bimodaldist_8738910342236066855seed_12,124.0,0.9393939393939394,132.0,0.0
317,13d_24n_bimodaldist_5724803731025836436seed_14,128.0,0.9411764705882352,136.0,0.0
318,13d_24n_bimodaldist_2747666859261224912seed_16,116.0,0.8787878787878788,132.0,0.0
319,13d_24n_bimodaldist_5478770446462412877seed_24,108.0,0.9310344827586208,116.0,0.0
320,13d_26n_bimodaldist_770901454802829460seed_0,122.0,0.9104477611940298,134.0,0.0
321,13d_26n_bimodaldist_3752662056918925358seed_2,114.0,0.9047619047619048,126.0,0.0
322,13d_26n_bimodaldist_7067757903199542318seed_5,110.0,0.9016393442622952,122.0,0.0
323,13d_26n_bimodaldist_681887901770560322seed_9,118.0,0.8805970149253731,134.0,0.0
324,13d_26n_bimodaldist_1034571890280401159seed_19,118.0,0.9365079365079364,126.0,0.0
325,13d_28n_bimodaldist_4424302317927641461seed_3,120.0,0.8333333333333334,144.0,0.0
326,13d_28n_bimodaldist_5545578740148014912seed_5,124.0,0.9393939393939394,132.0,0.0
327,13d_28n_bimodaldist_5665484239325953780seed_8,132.0,0.9166666666666666,144.0,0.0
328,13d_28n_bimodaldist_683748359171625440seed_17,132.0,0.9428571428571428,140.0,0.0
329,13d_28n_bimodaldist_3147505179098540360seed_19,144.0,0.9473684210526316,152.0,0.0
330,13d_28n_bimodaldist_9210520706082675810seed_20,136.0,0.8947368421052632,152.0,0.0
331,13d_30n_bimodaldist_7557735992569705419seed_15,146.0,0.9240506329113924,158.0,0.0
332,13d_30n_bimodaldist_9093826583279410271seed_17,142.0,0.9220779220779219,154.0,0.0
333,13d_30n_bimodaldist_1086460259269739339seed_22,142.0,0.9220779220779219,154.0,0.0
334,14d_16n_bimodaldist_3547854545434949809seed_16,84.0,0.9130434782608696,92.0,0.0
335,14d_16n_bimodaldist_4739641681599333508seed_19,76.0,0.8260869565217391,92.0,0.0
336,14d_16n_bimodaldist_3052234914614676750seed_24,76.0,0.9047619047619048,84.0,0.0
337,14d_17n_bimodaldist_8120659891037227542seed_10,90.0,0.9183673469387756,98.0,0.0
338,14d_17n_bimodaldist_7581241172330434099seed_11,74.0,0.902439024390244,82.0,0.0
339,14d_18n_bimodaldist_8890018619474306366seed_16,96.0,0.9230769230769232,104.0,0.0
340,14d_18n_bimodaldist_2807178100679301638seed_21,80.0,0.9090909090909092,88.0,0.0
341,14d_19n_bimodaldist_7530196065465095445seed_16,90.0,0.9183673469387756,98.0,0.0
342,14d_19n_bimodaldist_7584811318209209331seed_18,90.0,0.9183673469387756,98.0,0.0
343,14d_20n_bimodaldist_2665974277704062949seed_10,84.0,0.84,100.0,0.0
344,14d_20n_bimodaldist_906790530242624540seed_16,92.0,0.92,100.0,0.0
345,14d_20n_bimodaldist_186044933640681564seed_23,84.0,0.9130434782608696,92.0,0.0
346,14d_21n_bimodaldist_2186687269829490604seed_0,86.0,0.7818181818181819,110.0,0.0
347,14d_21n_bimodaldist_1913504407970383394seed_3,110.0,0.9322033898305084,118.0,0.0
348,14d_21n_bimodaldist_7577341892790410258seed_11,102.0,0.9272727272727272,110.0,0.0
349,14d_21n_bimodaldist_32409242722519615seed_22,110.0,0.9322033898305084,118.0,0.0
350,14d_22n_bimodaldist_5587642570440694247seed_3,100.0,0.925925925925926,108.0,0.0
351,14d_22n_bimodaldist_6018454566539472648seed_6,100.0,0.8620689655172413,116.0,0.0
352,14d_22n_bimodaldist_3916967691374395768seed_11,100.0,0.8620689655172413,116.0,0.0
353,14d_22n_bimodaldist_2817175928107558288seed_13,92.0,0.92,100.0,0.0
354,14d_22n_bimodaldist_1593487144825951190seed_14,100.0,0.925925925925926,108.0,0.0
355,14d_22n_bimodaldist_2608641659496699469seed_18,124.0,0.9393939393939394,132.0,0.0
356,14d_22n_bimodaldist_5972740697224609459seed_22,100.0,0.925925925925926,108.0,0.0
357,14d_23n_bimodaldist_5111373475854346821seed_0,122.0,0.9384615384615383,130.0,0.0
358,14d_23n_bimodaldist_4501394176690242434seed_3,98.0,0.8032786885245902,122.0,0.0
359,14d_23n_bimodaldist_3398462055015977191seed_7,114.0,0.9344262295081968,122.0,0.0
360,14d_23n_bimodaldist_5948339265223509825seed_21,98.0,0.9245283018867924,106.0,0.0
361,14d_23n_bimodaldist_4122980312313364565seed_22,106.0,0.9298245614035088,114.0,0.0
362,14d_24n_bimodaldist_7224229081508935726seed_1,108.0,0.9310344827586208,116.0,0.0
363,14d_24n_bimodaldist_2211166048913679036seed_6,116.0,0.935483870967742,124.0,0.0
364,14d_24n_bimodaldist_6550371534843604451seed_10,108.0,0.8181818181818182,132.0,0.0
365,14d_24n_bimodaldist_3539222629184764175seed_12,116.0,0.935483870967742,124.0,0.0
366,14d_24n_bimodaldist_5000285763320941960seed_17,124.0,0.9393939393939394,132.0,0.0
367,14d_24n_bimodaldist_5658984651016183432seed_19,108.0,0.8709677419354839,124.0,0.0
368,14d_24n_bimodaldist_620817473757154503seed_22,100.0,0.8620689655172413,116.0,0.0
369,14d_25n_bimodaldist_2190836404051714806seed_9,134.0,0.943661971830986,142.0,0.0
370,14d_25n_bimodaldist_2112476573276430583seed_11,110.0,0.9322033898305084,118.0,0.0
371,14d_25n_bimodaldist_2575721849201339070seed_13,110.0,0.873015873015873,126.0,0.0
372,14d_25n_bimodaldist_5133491321871262877seed_15,134.0,0.943661971830986,142.0,0.0
373,14d_25n_bimodaldist_8718536763757554301seed_16,118.0,0.9365079365079364,126.0,0.0
374,14d_25n_bimodaldist_9095825264098975709seed_19,110.0,0.873015873015873,126.0,0.0
375,14d_25n_bimodaldist_3351184682779098717seed_21,118.0,0.9365079365079364,126.0,0.0
376,14d_25n_bimodaldist_2594027455335003155seed_22,118.0,0.9365079365079364,126.0,0.0
377,14d_26n_bimodaldist_1728011168985468748seed_4,108.0,0.8181818181818182,132.0,0.0
378,14d_26n_bimodaldist_4635931408936492128seed_6,124.0,0.9393939393939394,132.0,0.0
379,14d_26n_bimodaldist_2065073453516162763seed_12,124.0,0.8857142857142857,140.0,0.0
380,14d_26n_bimodaldist_7332676122082650900seed_13,140.0,0.945945945945946,148.0,0.0
381,14d_26n_bimodaldist_5418878082230161194seed_14,132.0,0.9428571428571428,140.0,0.0
382,14d_26n_bimodaldist_6503699061512382221seed_15,124.0,0.9393939393939394,132.0,0.0
383,14d_26n_bimodaldist_5860603843243192403seed_17,124.0,0.9393939393939394,132.0,0.0
384,14d_26n_bimodaldist_6031176972401116906seed_18,116.0,0.935483870967742,124.0,0.0
385,14d_26n_bimodaldist_70059311818315534seed_21,124.0,0.9393939393939394,132.0,0.0
386,14d_26n_bimodaldist_7021062106610049419seed_22,132.0,0.9428571428571428,140.0,0.0
387,14d_27n_bimodaldist_5673484943366639801seed_2,126.0,0.8873239436619719,142.0,0.0
388,14d_27n_bimodaldist_1299032368824114748seed_5,126.0,0.9402985074626866,134.0,0.0
389,14d_27n_bimodaldist_8722088725846300310seed_7,118.0,0.9365079365079364,126.0,0.0
390,14d_27n_bimodaldist_5346296505104782383seed_8,126.0,0.9402985074626866,134.0,0.0
391,14d_27n_bimodaldist_2001695662483645235seed_9,142.0,0.8987341772151899,158.0,0.0
392,14d_27n_bimodaldist_1592981060449028208seed_10,126.0,0.9402985074626866,134.0,0.0
393,14d_27n_bimodaldist_2309077095954063715seed_14,126.0,0.9402985074626866,134.0,0.0
394,14d_27n_bimodaldist_3090739273548054184seed_16,134.0,0.8933333333333333,150.0,0.0
395,14d_27n_bimodaldist_3616831927426711545seed_19,134.0,0.8933333333333333,150.0,0.0
396,14d_27n_bimodaldist_6095149904356680764seed_23,118.0,0.8805970149253731,134.0,0.0
397,14d_28n_bimodaldist_8962958879403855173seed_2,144.0,0.9473684210526316,152.0,0.0
398,14d_28n_bimodaldist_27342738826622413seed_6,144.0,0.9473684210526316,152.0,0.0
399,14d_28n_bimodaldist_8041626575206228000seed_7,128.0,0.8888888888888888,144.0,0.0
400,14d_28n_bimodaldist_1521433720584383502seed_10,136.0,0.9444444444444444,144.0,0.0
401,14d_28n_bimodaldist_8672649963590637747seed_11,136.0,0.9444444444444444,144.0,0.0
402,14d_28n_bimodaldist_7404879770706327584seed_13,120.0,0.8823529411764706,136.0,0.0
403,14d_28n_bimodaldist_1189535594993804301seed_14,144.0,0.9473684210526316,152.0,0.0
404,14d_28n_bimodaldist_3834653113608495245seed_17,144.0,0.9473684210526316,152.0,0.0
405,14d_28n_bimodaldist_1389767364853592164seed_20,144.0,0.9473684210526316,152.0,0.0
406,14d_29n_bimodaldist_6963314997005438321seed_2,126.0,0.84,150.0,0.0
407,14d_29n_bimodaldist_2480875026675449040seed_4,142.0,0.9466666666666668,150.0,0.0
408,14d_29n_bimodaldist_7392348298457624202seed_5,126.0,0.8873239436619719,142.0,0.0
409,14d_29n_bimodaldist_1479966426122014333seed_7,134.0,0.8933333333333333,150.0,0.0
410,16d_18n_bimodaldist_6846099863947032402seed_6,80.0,0.9090909090909092,88.0,0.0
411,16d_18n_bimodaldist_2335693914831095705seed_7,80.0,0.9090909090909092,88.0,0.0
412,16d_18n_bimodaldist_657270857237698315seed_15,80.0,0.9090909090909092,88.0,0.0
413,16d_18n_bimodaldist_7689107814249030921seed_19,88.0,0.9166666666666666,96.0,0.0
414,16d_19n_bimodaldist_2478980069214145360seed_0,88.0,0.9166666666666666,96.0,0.0
415,16d_19n_bimodaldist_5605950656696495605seed_1,104.0,0.9285714285714286,112.0,0.0
416,16d_19n_bimodaldist_4025762891849354160seed_3,96.0,0.9230769230769232,104.0,0.0
417,16d_19n_bimodaldist_3494665895638956691seed_5,88.0,0.9166666666666666,96.0,0.0
418,16d_19n_bimodaldist_2000488482451510531seed_6,88.0,0.9166666666666666,96.0,0.0
419,16d_19n_bimodaldist_5636160160378483726seed_19,96.0,0.9230769230769232,104.0,0.0
420,16d_20n_bimodaldist_662548156787053454seed_3,108.0,0.8709677419354839,124.0,0.0
421,16d_20n_bimodaldist_7198863517570310890seed_7,100.0,0.925925925925926,108.0,0.0
422,16d_20n_bimodaldist_7487344670443817158seed_8,92.0,0.92,100.0,0.0
423,16d_20n_bimodaldist_1899588042285574477seed_10,92.0,0.92,100.0,0.0
424,16d_20n_bimodaldist_6822537255088734196seed_14,92.0,0.7931034482758621,116.0,0.0
425,16d_20n_bimodaldist_5905858035434755264seed_15,116.0,0.935483870967742,124.0,0.0
426,16d_20n_bimodaldist_4886708508126681585seed_20,92.0,0.92,100.0,0.0
427,16d_21n_bimodaldist_8868010419596938966seed_0,100.0,0.925925925925926,108.0,0.0
428,16d_21n_bimodaldist_8295424634865595409seed_3,108.0,0.9310344827586208,116.0,0.0
429,16d_21n_bimodaldist_8571416669460028683seed_4,100.0,0.925925925925926,108.0,0.0
430,16d_21n_bimodaldist_2857355361851238806seed_9,100.0,0.8620689655172413,116.0,0.0
431,16d_21n_bimodaldist_6410490722747291116seed_12,116.0,0.935483870967742,124.0,0.0
432,16d_21n_bimodaldist_7701648991524245238seed_15,100.0,0.925925925925926,108.0,0.0
433,16d_21n_bimodaldist_5054888648320381209seed_16,100.0,0.8620689655172413,116.0,0.0
434,16d_21n_bimodaldist_6274427642574446283seed_18,100.0,0.8620689655172413,116.0,0.0
435,16d_21n_bimodaldist_2851604750550533136seed_19,100.0,0.925925925925926,108.0,0.0
436,16d_22n_bimodaldist_2178288910887390555seed_1,112.0,0.9333333333333332,120.0,0.0
437,16d_22n_bimodaldist_818404527709844812seed_4,112.0,0.9333333333333332,120.0,0.0
438,16d_22n_bimodaldist_193843768587595351seed_6,104.0,0.9285714285714286,112.0,0.0
439,16d_22n_bimodaldist_318524715168257317seed_9,128.0,0.9411764705882352,136.0,0.0
440,16d_22n_bimodaldist_1432977236797087708seed_11,112.0,0.9333333333333332,120.0,0.0
441,16d_22n_bimodaldist_7817592660704591152seed_21,96.0,0.9230769230769232,104.0,0.0
442,16d_22n_bimodaldist_4293484251759852736seed_22,104.0,0.9285714285714286,112.0,0.0
443,16d_23n_bimodaldist_5390781057784347942seed_1,108.0,0.8709677419354839,124.0,0.0
444,16d_23n_bimodaldist_2211566345989527448seed_4,116.0,0.8787878787878788,132.0,0.0
445,16d_23n_bimodaldist_3600427599368916496seed_5,108.0,0.8709677419354839,124.0,0.0
446,16d_23n_bimodaldist_1880694090397078279seed_8,108.0,0.9310344827586208,116.0,0.0
447,16d_23n_bimodaldist_8737103521844050085seed_9,108.0,0.9310344827586208,116.0,0.0
448,16d_23n_bimodaldist_7852120046378323577seed_13,116.0,0.935483870967742,124.0,0.0
449,16d_24n_bimodaldist_20494435648477762seed_4,108.0,0.9310344827586208,116.0,0.0
450,16d_24n_bimodaldist_5137485101092349013seed_11,116.0,0.935483870967742,124.0,0.0
451,16d_24n_bimodaldist_1588953567799684119seed_13,116.0,0.935483870967742,124.0,0.0
452,16d_24n_bimodaldist_6492528022897451666seed_15,124.0,0.9393939393939394,132.0,0.0
453,16d_24n_bimodaldist_5682359899833334961seed_20,116.0,0.935483870967742,124.0,0.0
454,16d_24n_bimodaldist_7388665372351301289seed_21,116.0,0.8285714285714286,140.0,0.0
455,16d_25n_bimodaldist_4669196408977936408seed_6,120.0,0.8823529411764706,136.0,0.0
456,16d_25n_bimodaldist_4381137760209883054seed_9,136.0,0.9444444444444444,144.0,0.0
457,16d_25n_bimodaldist_9184804135323845817seed_11,112.0,0.875,128.0,0.0
458,16d_25n_bimodaldist_900561905954787913seed_15,120.0,0.9375,128.0,0.0
459,16d_25n_bimodaldist_1497087268734202449seed_16,120.0,0.8823529411764706,136.0,0.0
460,16d_25n_bimodaldist_1410926366254115234seed_22,120.0,0.9375,128.0,0.0
461,16d_26n_bimodaldist_5031028347569590208seed_0,136.0,0.9444444444444444,144.0,0.0
462,16d_26n_bimodaldist_4078928933765677990seed_2,144.0,0.9473684210526316,152.0,0.0
463,16d_26n_bimodaldist_440553017886438598seed_7,136.0,0.9444444444444444,144.0,0.0
464,16d_26n_bimodaldist_4514004026911989403seed_9,128.0,0.9411764705882352,136.0,0.0
465,16d_26n_bimodaldist_7466139808400387858seed_13,128.0,0.8888888888888888,144.0,0.0
466,16d_26n_bimodaldist_2213291119418757374seed_18,136.0,0.9444444444444444,144.0,0.0
467,16d_26n_bimodaldist_8829251959150245028seed_19,128.0,0.9411764705882352,136.0,0.0
468,16d_26n_bimodaldist_4661803165615199700seed_20,136.0,0.9444444444444444,144.0,0.0
469,16d_27n_bimodaldist_4782424766068447665seed_4,140.0,0.945945945945946,148.0,0.0
470,16d_27n_bimodaldist_2967157705034114887seed_6,124.0,0.9393939393939394,132.0,0.0
471,16d_27n_bimodaldist_138781195175953212seed_8,124.0,0.7948717948717948,156.0,0.0
472,16d_27n_bimodaldist_7514407158791202128seed_9,132.0,0.8918918918918919,148.0,0.0
473,16d_27n_bimodaldist_3727189265998340262seed_13,132.0,0.9428571428571428,140.0,0.0
474,16d_27n_bimodaldist_8823030623031854547seed_17,140.0,0.945945945945946,148.0,0.0
475,16d_27n_bimodaldist_3440607845287281748seed_24,124.0,0.9393939393939394,132.0,0.0
476,16d_28n_bimodaldist_5548279974199869748seed_2,132.0,0.9428571428571428,140.0,0.0
477,16d_28n_bimodaldist_4780324327478431587seed_17,132.0,0.8918918918918919,148.0,0.0
478,16d_28n_bimodaldist_5254102259585577393seed_18,148.0,0.9487179487179488,156.0,0.0
479,16d_28n_bimodaldist_4065423609152833207seed_20,140.0,0.945945945945946,148.0,0.0
480,16d_28n_bimodaldist_4418350046893215634seed_24,140.0,0.945945945945946,148.0,0.0
481,16d_29n_bimodaldist_5242347883063728163seed_3,136.0,0.9444444444444444,144.0,0.0
482,16d_29n_bimodaldist_5522094061585079701seed_4,152.0,0.9047619047619048,168.0,0.0
483,16d_29n_bimodaldist_569849810602783715seed_5,152.0,0.9047619047619048,168.0,0.0
484,16d_29n_bimodaldist_9165068998075404104seed_6,144.0,0.9473684210526316,152.0,0.0
485,16d_29n_bimodaldist_957857347361233348seed_8,136.0,0.9444444444444444,144.0,0.0
486,16d_29n_bimodaldist_5449372603553549498seed_18,136.0,0.8947368421052632,152.0,0.0
487,16d_29n_bimodaldist_3186125933181345561seed_22,144.0,0.9473684210526316,152.0,0.0
488,16d_29n_bimodaldist_8243116761332749799seed_24,144.0,0.9473684210526316,152.0,0.0
489,16d_30n_bimodaldist_6617407818446519689seed_3,156.0,0.9069767441860463,172.0,0.0
490,16d_30n_bimodaldist_4710468598852490958seed_15,156.0,0.8666666666666667,180.0,0.0
491,16d_30n_bimodaldist_3327863364131011483seed_17,148.0,0.902439024390244,164.0,0.0
492,16d_30n_bimodaldist_3495061266732364002seed_22,156.0,0.9069767441860463,172.0,0.0
493,17d_18n_bimodaldist_2426051309211132639seed_0,90.0,0.8823529411764706,102.0,0.0
494,17d_18n_bimodaldist_5498070098606606197seed_1,86.0,0.7818181818181819,110.0,0.0
495,17d_18n_bimodaldist_6840626329590673803seed_2,86.0,0.7818181818181819,110.0,0.0
496,17d_18n_bimodaldist_4631368997160171479seed_3,86.0,0.7818181818181819,110.0,0.0
497,17d_18n_bimodaldist_1894894337894683685seed_4,90.0,0.8823529411764706,102.0,0.0
498,17d_18n_bimodaldist_444561955996388910seed_5,86.0,0.7818181818181819,110.0,0.0
499,17d_18n_bimodaldist_6087446261373430044seed_6,90.0,0.8823529411764706,102.0,0.0
500,17d_18n_bimodaldist_4433515332027367606seed_7,90.0,0.8823529411764706,102.0,0.0
501,17d_18n_bimodaldist_4877973209387429213seed_8,90.0,0.8823529411764706,102.0,0.0
502,17d_18n_bimodaldist_8527817263911402307seed_9,86.0,0.7818181818181819,110.0,0.0
503,17d_18n_bimodaldist_7243713727912023424seed_10,86.0,0.7818181818181819,110.0,0.0
504,17d_18n_bimodaldist_6060207060622575031seed_11,86.0,0.7818181818181819,110.0,0.0
505,17d_18n_bimodaldist_6016889825790198964seed_12,86.0,0.7818181818181819,110.0,0.0
506,17d_18n_bimodaldist_774572163688717300seed_13,90.0,0.8823529411764706,102.0,0.0
507,17d_18n_bimodaldist_1414706027959996526seed_14,86.0,0.7818181818181819,110.0,0.0
508,17d_18n_bimodaldist_933773298924288942seed_15,86.0,0.7818181818181819,110.0,0.0
509,17d_18n_bimodaldist_1446067586805885790seed_16,86.0,0.7818181818181819,110.0,0.0
510,17d_18n_bimodaldist_477179297561144323seed_17,90.0,0.8823529411764706,102.0,0.0
511,17d_18n_bimodaldist_6014143898517505290seed_18,86.0,0.7818181818181819,110.0,0.0
512,17d_18n_bimodaldist_8793711737896860064seed_19,90.0,0.8823529411764706,102.0,0.0
513,17d_18n_bimodaldist_4500594201150640715seed_20,90.0,0.8823529411764706,102.0,0.0
514,17d_18n_bimodaldist_8668022178724372187seed_21,86.0,0.7818181818181819,110.0,0.0
515,17d_18n_bimodaldist_688787765909545657seed_22,90.0,0.8823529411764706,102.0,0.0
516,17d_18n_bimodaldist_1125299181642846699seed_23,90.0,0.8823529411764706,102.0,0.0
517,17d_18n_bimodaldist_1110033951799696190seed_24,86.0,0.7818181818181819,110.0,0.0
518,17d_20n_bimodaldist_6377776570683398810seed_20,100.0,0.925925925925926,108.0,0.0
519,17d_22n_bimodaldist_3422605043215915845seed_3,118.0,0.9076923076923076,130.0,0.0
520,17d_22n_bimodaldist_1274543203889299136seed_15,114.0,0.9344262295081968,122.0,0.0
521,17d_22n_bimodaldist_592494826486351114seed_16,110.0,0.9322033898305084,118.0,0.0
522,17d_22n_bimodaldist_6678390081898909882seed_23,130.0,0.9420289855072465,138.0,0.0
523,17d_24n_bimodaldist_2839487118669990835seed_5,116.0,0.90625,128.0,0.0
524,17d_24n_bimodaldist_7360079647556075707seed_8,132.0,0.9428571428571428,140.0,0.0
525,17d_24n_bimodaldist_6569988733034275786seed_12,116.0,0.935483870967742,124.0,0.0
526,17d_24n_bimodaldist_8357028563960843490seed_16,108.0,0.8181818181818182,132.0,0.0
527,17d_24n_bimodaldist_2155401754534054112seed_20,132.0,0.9428571428571428,140.0,0.0
528,17d_24n_bimodaldist_1861876241689976685seed_22,116.0,0.8787878787878788,132.0,0.0
529,17d_26n_bimodaldist_6388023276518140531seed_0,134.0,0.943661971830986,142.0,0.0
530,17d_26n_bimodaldist_4953973741303520811seed_14,134.0,0.943661971830986,142.0,0.0
531,17d_26n_bimodaldist_5474147206614156426seed_16,142.0,0.9466666666666668,150.0,0.0
532,17d_26n_bimodaldist_7820626450531245098seed_17,134.0,0.8933333333333333,150.0,0.0
533,17d_26n_bimodaldist_1800714587839632224seed_24,130.0,0.8904109589041096,146.0,0.0
534,17d_28n_bimodaldist_6332486778264202356seed_19,140.0,0.945945945945946,148.0,0.0
535,17d_28n_bimodaldist_5003636091970851786seed_20,156.0,0.9285714285714286,168.0,0.0
536,17d_30n_bimodaldist_6036431582296152440seed_1,166.0,0.8736842105263158,190.0,0.0
537,17d_30n_bimodaldist_3458530518339001362seed_2,174.0,0.9157894736842104,190.0,0.0
538,17d_30n_bimodaldist_5840992579421422130seed_3,174.0,0.935483870967742,186.0,0.0
539,17d_30n_bimodaldist_8297907268980136091seed_7,150.0,0.9036144578313252,166.0,0.0
540,17d_30n_bimodaldist_7478596165919650989seed_19,162.0,0.9310344827586208,174.0,0.0
541,17d_30n_bimodaldist_5856295315265484293seed_22,138.0,0.8518518518518519,162.0,0.0
542,17d_30n_bimodaldist_1386202179531073093seed_23,166.0,0.9325842696629212,178.0,0.0
543,18d_20n_bimodaldist_3047491630020871909seed_1,120.0,0.9375,128.0,0.0
544,18d_20n_bimodaldist_7666816692256474909seed_7,104.0,0.9285714285714286,112.0,0.0
545,18d_20n_bimodaldist_507800866285314524seed_9,96.0,0.9230769230769232,104.0,0.0
546,18d_20n_bimodaldist_8243328527558596217seed_14,96.0,0.9230769230769232,104.0,0.0
547,18d_20n_bimodaldist_5541569120746619846seed_20,104.0,0.9285714285714286,112.0,0.0
548,18d_20n_bimodaldist_2252690714499335878seed_24,104.0,0.9285714285714286,112.0,0.0
549,18d_21n_bimodaldist_5945446284182817222seed_0,102.0,0.9272727272727272,110.0,0.0
550,18d_21n_bimodaldist_5913430049076157732seed_3,102.0,0.9272727272727272,110.0,0.0
551,18d_22n_bimodaldist_1999687932206773992seed_5,108.0,0.8709677419354839,124.0,0.0
552,18d_22n_bimodaldist_4788771755843299873seed_13,108.0,0.9310344827586208,116.0,0.0
553,18d_22n_bimodaldist_2993923467510082578seed_14,116.0,0.935483870967742,124.0,0.0
554,18d_23n_bimodaldist_3917752201149461274seed_0,126.0,0.9402985074626866,134.0,0.0
555,18d_23n_bimodaldist_2153705127352808369seed_1,126.0,0.9402985074626866,134.0,0.0
556,18d_23n_bimodaldist_8082147518656948744seed_3,118.0,0.9365079365079364,126.0,0.0
557,18d_23n_bimodaldist_1906528567714845931seed_5,126.0,0.9402985074626866,134.0,0.0
558,18d_23n_bimodaldist_2979326488570661094seed_6,118.0,0.9365079365079364,126.0,0.0
559,18d_23n_bimodaldist_8587900034604795771seed_12,118.0,0.9365079365079364,126.0,0.0
560,18d_23n_bimodaldist_8655658202812178717seed_17,118.0,0.9365079365079364,126.0,0.0
561,18d_23n_bimodaldist_7393684681263102938seed_20,126.0,0.9402985074626866,134.0,0.0
562,18d_23n_bimodaldist_1159043508057753163seed_21,118.0,0.9365079365079364,126.0,0.0
563,18d_23n_bimodaldist_9093682077725748511seed_22,118.0,0.9365079365079364,126.0,0.0
564,18d_23n_bimodaldist_403036488685976511seed_23,118.0,0.9365079365079364,126.0,0.0
565,18d_24n_bimodaldist_550417105661546198seed_0,124.0,0.8857142857142857,140.0,0.0
566,18d_24n_bimodaldist_5768568322312747466seed_4,116.0,0.935483870967742,124.0,0.0
567,18d_24n_bimodaldist_604546836668016014seed_5,132.0,0.9428571428571428,140.0,0.0
568,18d_24n_bimodaldist_746053365235318154seed_11,116.0,0.8787878787878788,132.0,0.0
569,18d_24n_bimodaldist_5697445535062337175seed_17,132.0,0.8918918918918919,148.0,0.0
570,18d_25n_bimodaldist_4724425559808524089seed_0,126.0,0.9402985074626866,134.0,0.0
571,18d_25n_bimodaldist_3914880318621867881seed_1,142.0,0.9466666666666668,150.0,0.0
572,18d_25n_bimodaldist_7218122347210610500seed_2,142.0,0.8987341772151899,158.0,0.0
573,18d_25n_bimodaldist_2427779662684098556seed_3,142.0,0.9466666666666668,150.0,0.0
574,18d_25n_bimodaldist_7171150444672578300seed_7,134.0,0.943661971830986,142.0,0.0
575,18d_25n_bimodaldist_1961944811727231120seed_10,142.0,0.9466666666666668,150.0,0.0
576,18d_25n_bimodaldist_1835549545289447530seed_12,126.0,0.9402985074626866,134.0,0.0
577,18d_25n_bimodaldist_4511187923928678481seed_18,142.0,0.9466666666666668,150.0,0.0
578,18d_25n_bimodaldist_2517424377006557690seed_21,142.0,0.9466666666666668,150.0,0.0
579,18d_26n_bimodaldist_4120670359925108922seed_0,140.0,0.945945945945946,148.0,0.0
580,18d_26n_bimodaldist_4073882495152672936seed_1,124.0,0.9393939393939394,132.0,0.0
581,18d_26n_bimodaldist_2132086159542545401seed_4,140.0,0.945945945945946,148.0,0.0
582,18d_26n_bimodaldist_9024926383473374247seed_6,124.0,0.8857142857142857,140.0,0.0
583,18d_26n_bimodaldist_5380800984467574007seed_7,132.0,0.9428571428571428,140.0,0.0
584,18d_26n_bimodaldist_987909523798672677seed_8,132.0,0.8461538461538461,156.0,0.0
585,18d_26n_bimodaldist_244248951231381022seed_11,140.0,0.945945945945946,148.0,0.0
